*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-30 19:28:03:823213,Child Name:,test
2017-11-30 19:28:49:592729,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:49:592840,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:49:693751,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:49:694290,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:49:694359,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:49:807904,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:49:809894,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:49:810176,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:49:902281,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:49:902528,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:49:995968,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:49:996678,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:49:996860,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:50:096668,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:50:096909,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:50:097061,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:50:208192,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:50:208610,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:50:208699,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:50:292277,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:50:292562,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:50:292646,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:50:391606,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:50:392364,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:50:392430,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:50:491917,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:50:492489,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:50:492580,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:50:692207,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:50:692882,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:50:692955,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:50:796795,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:50:797479,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:50:797589,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:50:895215,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:50:895771,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:50:895817,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:50:992452,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:50:992628,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:50:992691,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:51:091940,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:51:092616,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:51:092682,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:51:191878,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:51:192348,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:51:192411,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:51:307877,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:51:309025,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:51:309435,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:51:401951,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:51:403105,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:51:403438,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:51:507104,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:51:507883,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:51:508040,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:51:607660,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:51:609235,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:51:609451,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:51:694436,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:51:694972,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:51:695066,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:51:805030,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:51:806217,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:51:806126,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:51:898760,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:51:899548,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:51:899807,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:52:001389,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:52:002575,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:52:002441,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:52:101952,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:52:103105,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:52:103348,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:52:203941,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:52:204384,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:52:204484,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:52:296547,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:52:297274,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:52:297338,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:52:409548,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:52:410038,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:52:410451,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:52:493480,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:52:493765,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:52:493909,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:52:602685,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:52:602972,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:52:603136,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:52:692188,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:52:692813,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:52:692995,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:52:793049,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:52:792943,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:52:793206,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:52:892923,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:52:893382,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:52:893445,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:52:992570,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:52:993202,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:52:993142,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:53:093066,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:53:093462,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:53:093717,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:53:192205,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:53:192469,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:53:192580,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:53:292615,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:53:293239,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:53:293309,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:53:392321,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:53:392934,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:53:392885,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:53:492114,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:53:492298,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:53:492428,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:53:592630,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:53:592834,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:53:592990,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:53:695632,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:53:696338,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:53:696390,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:53:800591,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:53:801001,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:53:800864,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:53:908891,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:53:909423,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:53:909307,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:53:995990,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:53:996844,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:53:996924,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:54:101732,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:54:102143,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:54:102285,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:54:199572,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:54:200808,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:54:200939,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:54:294419,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:54:294940,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:54:295109,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:54:392998,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:54:393386,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:54:393535,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:54:492320,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:54:492628,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:54:492687,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:54:592313,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:54:592516,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:54:592660,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:54:695837,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:54:696375,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:54:696507,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:54:793169,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:54:793409,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:54:793349,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:54:892334,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:54:892899,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:54:892840,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:54:993918,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:54:994332,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:54:994454,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:55:092456,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:55:092617,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:55:092735,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:55:194426,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:55:194668,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:55:194764,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:55:292737,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:55:292866,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:55:393115,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:55:393774,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:55:393898,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:55:491953,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:55:492489,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:55:492605,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:55:592290,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:55:592884,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:55:592939,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:55:692192,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:55:692578,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:55:692730,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:55:792975,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:55:793303,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:55:793257,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:55:892225,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:55:892395,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:55:892447,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:55:993267,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:55:993520,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:55:993711,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:56:107127,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:56:108644,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:56:108447,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:56:206987,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:56:208468,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:56:208621,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:56:306193,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:56:306618,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:56:306777,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:56:408388,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:56:409143,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:56:411775,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:56:503478,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:56:505599,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:56:505834,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:56:592273,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:56:593024,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:56:593150,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:56:698722,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:56:699457,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:56:699543,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:56:797565,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:56:798575,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:56:798677,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:56:892302,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:56:893128,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:56:893074,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:56:992234,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:56:992551,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:56:992635,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:57:092196,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:57:092472,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:57:092595,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:57:192336,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:57:192944,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:57:192889,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:57:292871,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:57:293158,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:57:293273,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:57:392034,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:57:392273,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:57:392332,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:57:492227,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:57:492797,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:57:492883,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:57:592265,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:57:592450,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:57:592539,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:57:691729,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:57:692304,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:57:692433,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:57:791801,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:57:792326,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:57:792466,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:57:892184,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:57:892706,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:57:892765,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:57:993366,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:57:993615,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:57:993697,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:58:092918,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:58:093385,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:58:093468,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:58:192413,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:58:192578,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:58:192740,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:58:292671,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:58:293014,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:58:293073,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:58:391962,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:58:392401,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:58:392502,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:58:492297,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:58:492737,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:58:492810,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:58:592001,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:58:592534,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:58:592693,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:58:691936,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:58:692520,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:58:692655,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:58:792672,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:58:793190,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:58:793318,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:58:892823,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:58:892724,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:58:892926,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:58:992789,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:58:993405,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:58:993480,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:59:092053,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:59:092385,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:59:092335,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:59:199456,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:59:200084,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:59:200274,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:59:307440,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:59:308984,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:59:309171,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:59:391957,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:59:392361,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:59:392529,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:59:492160,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:59:492402,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:59:492574,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:59:608083,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:59:609950,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:59:610287,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:59:693078,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:59:693358,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:59:693432,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:59:792218,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:59:792755,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:59:792906,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:59:892366,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:59:892669,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:28:59:892723,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:59:991728,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:28:59:992419,Detected ARTags: ,"[61, 62]"
2017-11-30 19:28:59:992535,Current State of Reading: ,Waiting for Red-card
2017-11-30 19:29:00:091752,Detected ARTags: ,"61, 62, 63, 64"
2017-11-30 19:29:00:092329,Detected ARTags: ,"[61, 62]"
